query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_008,s200_x254638.610_y3366034.565,5,0.8081833720207214,200.0,5000,0.7219314575195312,31,0.0062,1.7899339199066162,0,-1.0,0.7073244657328689,0.6559388981674967,0.09505008775409964,0.33995983894560733,0,0
q_008,s200_x254161.063_y3364816.491,6,0.8071867227554321,200.0,5000,1.0,914,0.1828,2.3411061763763428,1,914025.9388938237,0.6796301909167549,1.0,0.656792277037461,0.7659274425891786,0,0
q_008,s200_x253796.869_y3365437.480,7,0.8054251074790955,200.0,5000,0.19180476665496826,52,0.0104,2.484363317489624,1,52000.47368434906,0.6306795125966633,0.0,0.027949337047695953,0.36904140726728296,0,0
q_008,s200_x254324.835_y3365125.528,8,0.8052303791046143,200.0,5000,0.4269857406616211,46,0.0092,1.6396124362945557,0,-1.0,0.6252685206808541,0.2909952500378708,0.06667260309305353,0.2901109701281738,0,0
q_008,s200_x255694.480_y3365710.735,9,0.7957569360733032,200.0,5000,0.6322063207626343,76,0.0152,1.8238451480865479,1,76006.01821805954,0.36202633117523036,0.544919761880916,0.18782790604102625,0.3575072760947079,0,0
q_008,s200_x254161.063_y3364966.491,10,0.7949026823043823,200.0,5000,0.9992231726646423,835,0.167,2.18178129196167,1,835024.5104504346,0.3382888545491585,0.9990388122778917,0.6275301540350076,0.611833634240668,0,0
q_008,s200_x254461.063_y3364816.491,11,0.7912946939468384,200.0,5000,0.8881672620773315,120,0.024,2.1809439659118652,1,120009.10072865486,0.23803230032578576,0.8616265806718446,0.25143710534297914,0.34607518333610177,0,0
q_008,s300_x254739.058_y3364779.565,12,0.7910090684890747,300.0,5000,0.7618086934089661,104,0.0208,2.2302794456481934,1,104007.46780748844,0.23009551634642936,0.705279990819562,0.20943831668414922,0.31770119654906126,0,0
q_008,s300_x254991.545_y3365997.637,13,0.7893375158309937,300.0,5000,0.9144585728645325,86,0.0172,2.3283612728118896,1,86008.53622445583,0.18364744249061316,0.8941574713557504,0.23261674178503614,0.3130290220672669,0,0
q_008,s200_x255772.413_y3365698.858,14,0.7888233065605164,200.0,5000,0.564264178276062,40,0.008,2.3543965816497803,0,-1.0,0.16935891256784444,0.46085326447611547,0.06098991224102872,0.10433751237175501,0,0
q_008,s300_x256047.413_y3365748.858,15,0.7850532531738281,300.0,5000,0.7503982782363892,83,0.0166,2.4245100021362305,1,83006.73947278023,0.0645989953144487,0.6911616012253171,0.1848497470390015,0.23674944634918038,0,0
q_008,s200_x254161.063_y3364666.491,16,0.7850310206413269,200.0,5000,0.9992119073867798,644,0.1288,2.5280518531799316,1,644020.3440672207,0.0639812114195614,0.9990248734702896,0.5138430490923074,0.433898314023209,0,1
q_008,s300_x254211.063_y3365016.491,17,0.7846512794494629,300.0,5000,0.9984244108200073,907,0.1814,2.1874327659606934,1,907025.9368113423,0.05342919749375177,0.998050484443627,0.6621070094597886,0.5186358846733738,0,0
q_008,s300_x254211.063_y3364791.491,18,0.7845699191093445,300.0,5000,0.9966811537742615,448,0.0896,2.387542486190796,1,448016.5392690516,0.05116840656474061,0.9958935092799271,0.4259769855388499,0.37605355394920614,0,1
q_008,s300_x255294.480_y3365760.735,19,0.7838965654373169,300.0,5000,0.6699649691581726,90,0.018,2.1316747665405273,1,90006.36797492504,0.03245767020940058,0.591639473700125,0.1857339309144065,0.2244234266324041,0,0
q_008,s200_x254324.835_y3365575.528,20,0.7827284932136536,200.0,5000,0.743151068687439,31,0.0062,2.0334720611572266,0,-1.0,0.0,0.6821944491685612,0.0904505692977359,0.05427034157864154,0,0
q_009,s200_x254461.063_y3364816.491,1,0.8104923367500305,200.0,5000,0.8487870097160339,32,0.0064,2.2310791015625,0,-1.0,1.0,0.6843034294047705,0.08803667409140793,0.4528220044548448,0,0
q_009,s200_x254675.317_y3364345.530,2,0.7978925108909607,200.0,5000,0.9894087910652161,480,0.096,2.241450786590576,1,480017.25263712404,0.7141485578288326,0.9790264668868472,0.4595431174514937,0.7113852936024293,1,0
q_009,s200_x254839.058_y3364504.565,3,0.7945863008499146,200.0,5000,0.7809790968894958,69,0.0138,2.617147445678711,1,69006.57264352322,0.6391407824099742,0.5421877923973504,0.14428910334898531,0.4922297749733809,1,0
q_009,s200_x254297.293_y3364057.454,4,0.7855767607688904,200.0,5000,0.9964482188224792,323,0.0646,2.443636178970337,1,323013.9808460093,0.43474192370623793,0.9937800954559843,0.37210614928870595,0.5471604590557188,1,0
