query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_002,s200_x253933.067_y3364828.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,545.000000,0.272500,5328439.963731,0.280290,1.000000,15.916968,0.666103,5.094555,0.759843,0.000000,"[-0.7374489468870524, 2.9550775266643527, -0.021086867562065507]","[1797948.0388624512, -2851692.3138087844, 146175.713343904]",253854.055104,3364772.129106,424.446453,"{""ok"": 2000}",0.342449,4
q_002,s200_x253783.067_y3364828.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,473.000000,0.236500,5715142.226348,0.300632,0.867890,15.885927,0.664804,4.847696,0.649174,0.000000,"[0.7607930448535241, -3.0043459854768426, -0.05822374817177156]","[1820548.4611905515, -2836266.9182382734, -164579.80175459138]",253808.832628,3364739.834636,404.814145,"{""ok"": 2000}",0.321249,5
q_002,s200_x253933.067_y3364678.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,454.000000,0.227000,3941409.830891,0.207329,0.833028,23.854419,0.998275,4.916306,0.679932,0.000000,"[-0.7386391827129072, 2.9848559091171993, 0.16913451638889632]","[1798583.7258047867, -2840671.189653669, -285482.8840864609]",253854.216371,3364725.035541,419.045884,"{""ok"": 2000}",0.318372,6
q_002,s500_x254158.067_y3365053.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,460.000000,0.230000,4040065.864500,0.212518,0.844037,13.367648,0.559418,4.748467,0.604688,0.000000,"[-0.741993183681869, 2.9429719524730134, -0.013811814421343944]","[1811209.6023282227, -2843444.2903612345, 143069.92333111053]",253858.430457,3364770.478693,426.515649,"{""ok"": 2000}",0.286410,7
q_002,s500_x254158.067_y3364678.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,357.000000,0.178500,5010699.589412,0.263576,0.655046,23.807438,0.996309,4.847886,0.649259,0.000000,"[-0.7447212065301032, 2.924545251088616, 0.0710439780716008]","[1833159.2066102938, -2832881.6255604117, -17606.301287847557]",253871.223397,3364751.132593,425.097141,"{""ok"": 2000}",0.285158,8
q_002,s200_x254083.067_y3364678.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,380.000000,0.190000,1348847.049504,0.070953,0.697248,14.445393,0.604520,4.259123,0.385311,0.000000,"[-0.7311603564751937, 2.9858426876566866, 0.15109211267099612]","[1784563.6115783488, -2853086.6967691565, -247145.93515510956]",253853.011267,3364730.385554,421.327366,"{""ok"": 2000}",0.236109,9
q_002,s300_x253908.067_y3365028.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,337.000000,0.168500,4522266.470645,0.237883,0.618349,13.433976,0.562194,5.086940,0.756429,0.000000,"[-0.7642973281654314, 2.9645792416120913, 0.03251452032586697]","[1848304.891370815, -2823015.697894497, 19336.4992855572]",253852.880508,3364755.717948,419.308891,"{""ok"": 2000}",0.214267,10
q_002,s200_x255867.683_y3363262.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,6.000000,0.003000,11317656.015216,0.595339,0.011009,11.205414,0.468931,3.736636,0.151075,0.000000,"[0.9932489568828873, -0.8345996841524974, 1.1021509428099172]","[3181963.4194768937, -554783.1701015967, -971485.9988423333]",255807.784230,3363186.433992,49.017318,"{""ok"": 2000}",0.183722,11
q_002,s200_x253933.067_y3364978.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,300.000000,0.150000,2221789.271319,0.116872,0.550459,5.811672,0.243211,4.929516,0.685854,0.000000,"[-0.7632394826266073, 2.9821600933062222, -0.01197858371921804]","[1836100.570882381, -2829497.2060249923, 93592.90965364815]",253843.383029,3364764.885755,422.514223,"{""ok"": 2000}",0.140045,12
q_002,s200_x253810.673_y3365746.519,ok,,applicable_success,,2000,2000,1.000000,0.000000,206.000000,0.103000,27723.060675,0.001458,0.377982,4.929700,0.206301,4.560573,0.520454,0.000000,"[-2.227060838064012, 0.3967475875523545, -0.03597729314977477]","[669336.9770573481, 2052194.8685662476, 2595455.739579989]",254013.569374,3366212.018597,126.387960,"{""ok"": 2000}",0.075446,13
q_002,s300_x254922.843_y3363177.460,ok,,applicable_success,,2000,2000,1.000000,0.000000,8.000000,0.004000,46965.587625,0.002471,0.014679,12.691984,0.531142,3.737629,0.151520,0.000000,"[-1.2913936213158503, 1.824623581222187, 1.0276510067188684]","[3284133.4303364404, -564714.3851497241, -520248.2407258106]",255612.495287,3362997.949553,24.093001,"{""ok"": 2000}",0.042716,14
q_002,s200_x253646.869_y3365287.480,ok,,applicable_success,,2000,2000,1.000000,0.000000,14.000000,0.007000,23177.116599,0.001219,0.025688,6.894434,0.288523,3.399649,0.000000,0.000000,"[1.0348240445272048, 0.2577067847964892, -0.4403398830073248]","[-1799512.1430116522, -1404539.7322741214, -2485280.9980411986]",253762.395958,3364996.596910,28.101390,"{""ok"": 2000}",0.036395,15
q_002,s300_x253696.869_y3365412.480,ok,,applicable_success,,2000,2000,1.000000,0.000000,59.000000,0.029500,52888.707811,0.002782,0.108257,7.275835,0.304484,5.115085,0.769047,0.000000,"[1.4865189165798982, 1.6873818609811717, -2.1217452591773505]","[-1744118.8407861819, 1233436.372100937, 2613172.599747797]",253686.737111,3365654.447230,179.255556,"{""ok"": 2000}",-0.015259,16
q_002,s200_x253796.869_y3365287.480,ok,,applicable_success,,2000,2000,1.000000,0.000000,42.000000,0.021000,18499.799583,0.000973,0.077064,5.995369,0.250898,4.950275,0.695161,0.000000,"[1.0576598197107099, 0.4357233838792286, 1.8619202316416827]","[1883113.3522759117, 1513683.776147859, -2355435.1891993918]",253626.589052,3364684.673807,37.189108,"{""ok"": 2000}",-0.022470,17
q_002,s200_x255717.683_y3363262.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,15.000000,0.007500,32702.928671,0.001720,0.027523,7.119187,0.297928,5.302394,0.853019,0.000000,"[0.027123992547063075, -1.3737686121090242, 2.285840641979064]","[1578074.3162668378, 1208179.9615850118, 2725955.637717845]",255653.394594,3363850.895450,32.497147,"{""ok"": 2000}",-0.047324,18
q_002,s200_x253660.673_y3365746.519,ok,,applicable_success,,2000,2000,1.000000,0.000000,12.000000,0.006000,703.718457,0.000037,0.022018,7.270176,0.304247,5.630249,1.000000,0.000000,"[-1.3071919296926555, -0.1369800328173885, 0.39748448492653415]","[463683.0373241275, -779429.1350926767, 3251734.3905291506]",254007.867236,3366269.193808,-22.075696,"{""ok"": 2000}",-0.063362,19
q_002,s200_x255867.683_y3363412.726,pnp_failed,solvePnPRansac did not converge,applicable_failure,,2000,2000,1.000000,0.000000,0.000000,0.000000,20765470.529079,0.000000,0.000000,12.311542,0.000000,0.000000,1.000000,1.000000,,,,,,"{""ok"": 2000}",-0.150000,20
q_003,s500_x253783.067_y3364678.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,382.000000,0.191000,19854476.720245,1.000000,0.560117,22.341423,0.939447,4.799032,0.656938,0.000000,"[-0.7685706970831322, 3.020567676878779, 0.011839635544643465]","[1831104.180626336, -2834128.691186814, 2740.7634681969084]",253894.962586,3364635.590018,405.781553,"{""ok"": 2000}",0.447574,1
q_003,s700_x253883.067_y3364778.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,397.000000,0.198500,19663468.814493,0.990380,0.582111,22.296311,0.937550,5.335834,0.958139,0.000000,"[-0.7755377147682526, 3.0383255487902114, 0.03598777401300741]","[1835410.8969972273, -2830542.87278564, -66888.80283968242]",253889.514771,3364627.791798,405.450749,"{""ok"": 2000}",0.421508,2
q_003,s500_x254158.067_y3364678.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,482.000000,0.241000,13058402.888781,0.657706,0.706745,23.491798,0.987819,4.755371,0.632440,0.000000,"[-0.7615755857699295, 3.0054138461730866, 0.0362310166291723]","[1826087.3851715913, -2837197.9076027554, -30384.75428677904]",253902.502522,3364631.285984,408.747401,"{""ok"": 2000}",0.413613,3
