query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_002,1,15,cw_s200_x253783.721_y3364802.517,0.7997614741325378,200.000,253783.72102534556,3364802.5166208195,5000,1.0,2203,0.4406,1.9735201597213745,1,2203052.0864798403,0.16324468428181368,1.0,0.7436422458063529,0.6114832211965372,0,1
q_002,2,17,cw_s200_x253933.721_y3364952.517,0.7966123819351196,200.000,253933.72102534556,3364952.5166208195,5000,1.0,1826,0.3652,1.8762929439544678,1,1826044.643707056,0.11955714614111192,1.0,0.6620799925813966,0.5450708540052827,0,0
q_002,3,3,cw_s300_x253983.721_y3365002.517,0.8303207755088806,300.000,253983.72102534556,3365002.5166208195,5000,0.9998072981834412,1656,0.3312,2.031651258468628,1,1656041.0864217235,0.5871956392671032,0.9995755883903142,0.6134564545586748,0.7529521284420462,1,0
q_002,4,1,cw_s200_x253933.721_y3364802.517,0.8600766062736511,200.000,253933.72102534556,3364802.5166208195,5000,0.9994170069694519,1633,0.3266,2.02415132522583,1,1633040.6300187444,1.0,0.9987160006327448,0.6084011758663761,0.9150407055198256,1,0
q_002,5,2,cw_s500_x254008.721_y3364502.517,0.8338605761528015,500.000,254008.72102534556,3364502.5166208195,5000,0.998832643032074,1287,0.2574,2.180875062942505,1,1287033.5474513674,0.63630349827757,0.9974289819437999,0.5187680849235419,0.7157822502651531,1,0
q_002,6,7,cw_s500_x254008.721_y3364877.517,0.8190638422966003,500.000,254008.72102534556,3364877.5166208195,5000,0.998253583908081,1180,0.236,2.0495765209198,1,1180031.5329593183,0.43102755391792863,0.9961536467170455,0.5014862406199411,0.5733027659391361,0,1
q_002,7,11,cw_s300_x253983.721_y3364777.517,0.8023219704627991,300.000,253983.72102534556,3364777.5166208195,5000,0.9988266825675964,1094,0.2188,2.0471251010894775,1,1094029.8211417245,0.19876659792382279,0.9974158544581926,0.4819683326109294,0.46868763873608676,0,1
q_002,8,13,cw_s300_x253983.721_y3364552.517,0.8004390001296997,300.000,253983.72102534556,3364552.5166208195,5000,0.9947203397750854,929,0.1858,1.905282974243164,1,929026.6219204235,0.17264404161615693,0.9883719357987188,0.4503241234855284,0.4392520907377798,0,0
q_002,9,6,cw_s200_x253933.721_y3364352.517,0.8207162618637085,200.000,253933.72102534556,3364352.5166208195,5000,0.7417265772819519,174,0.0348,2.3697187900543213,1,174008.52754698278,0.4539516661181572,0.4311717396740839,0.13663009042396132,0.36355872070163964,0,0
q_002,10,14,cw_s300_x254658.721_y3365002.517,0.7999754548072815,300.000,254658.72102534556,3365002.5166208195,5000,0.6784936785697937,134,0.0268,2.287642240524292,1,134007.17729454517,0.16621325055526245,0.2919059205616463,0.10435953351845871,0.22910102033318022,0,0
q_002,11,18,cw_s200_x254683.721_y3364202.517,0.7933623790740967,200.000,254683.72102534556,3364202.5166208195,5000,0.8258579969406128,127,0.0254,2.3881452083587646,1,127008.41043476104,0.07446966852939377,0.6164650175481664,0.16171711561454633,0.2268181367804853,0,0
q_002,12,4,cw_s200_x254233.721_y3364052.517,0.8298798203468323,200.000,254233.72102534556,3364052.5166208195,5000,0.887763261795044,118,0.0236,2.2328953742980957,1,118009.00473724365,0.5810782428072218,0.7528068205164221,0.19606659289474623,0.5000712528597365,1,0
q_002,13,12,cw_s200_x254233.721_y3364952.517,0.8007038831710815,200.000,254233.72102534556,3364952.5166208195,5000,0.6405134797096252,110,0.022,1.9201347827911377,1,110006.6850000143,0.1763187793652395,0.20825731972188108,0.10376810671262274,0.23278837577366943,0,0
q_002,14,9,cw_s500_x254758.721_y3364877.517,0.8088025450706482,500.000,254758.72102534556,3364877.5166208195,5000,0.8624125719070435,69,0.0138,2.3165879249572754,1,69007.68753779412,0.2886719841764668,0.696973786380365,0.16861219559665852,0.3166361110285818,0,0
q_002,15,8,cw_s300_x254208.721_y3365002.517,0.8180068135261536,300.000,254208.72102534556,3365002.5166208195,5000,0.7173432111740112,59,0.0118,2.540843963623047,1,59005.81258814812,0.4163633326663017,0.37746916517724405,0.08915649758379199,0.3200392316167959,0,0
q_002,16,10,cw_s300_x255108.721_y3365227.517,0.8064156770706177,300.000,255108.72102534556,3365227.5166208195,5000,0.5459553599357605,53,0.0106,2.17205548286438,1,53004.34749811649,0.2555588263992366,0.0,0.034044854288573956,0.22265044313283902,0,0
